,CID,name,smiles,7.1,8.1,8.2,8.5,8.6,8.7
130,60131,"1,1'-Biphenyl, 2,2',4,6'-tetranitro-",C1=CC(=C(C(=C1)[N+](=O)[O-])C2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],,,,,,
131,60132,"1,1'-Biphenyl, 3,3',4-trinitro-",C1=CC(=CC(=C1)[N+](=O)[O-])C2=CC(=C(C=C2)[N+](=O)[O-])[N+](=O)[O-],,,,,,
132,60133,"3,4,4'-Trinitrobiphenyl",C1=CC(=CC=C1C2=CC(=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],,,,,,
133,60134,"1,1'-Biphenyl, 2,3',4,4'-tetranitro-",C1=CC(=C(C=C1C2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],,,,,,
134,60135,"3-Nitro-1,2,4,7,8-pentachlorodibenzo-p-dioxin",C1=C2C(=CC(=C1Cl)Cl)OC3=C(O2)C(=C(C(=C3Cl)Cl)[N+](=O)[O-])Cl,,,,,,
135,60136,CID 60136,CCC1C(=NOC(=O)NC)SCCO1,,,,,,
136,60137,"[(2,2-dimethyl-1,4-oxathian-3-ylidene)amino] N-methylcarbamate",CC1(C(=NOC(=O)NC)SCCO1)C,,,,,,
137,60138,p-(2-Piperidinoacetamido)benzoic acid ethyl ester hydrochloride,CCOC(=O)C1=CC=C(C=C1)NC(=O)C[NH+]2CCCCC2.[Cl-],,,,,,
138,60139,2-[[2-[[4-Amino-2-[[2-[[2-[[2-[[2-(2-aminopropanoylamino)-3-hydroxypropanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxybutanoyl]amino]-4-oxobutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxybutanoic acid,CC(C(C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CO)NC(=O)C(C)N)O,,,,,,
139,60140,"Ammonium, (m-phenylenebis(oxy(2-hydroxytrimethylene)))bis(benzyldiethyl-, dichloride",CC[N+](CC)(CC1=CC=CC=C1)CC(COC2=CC(=CC=C2)OCC(C[N+](CC)(CC)CC3=CC=CC=C3)O)O.[Cl-].[Cl-],,,,,,
140,60141,Benzyl-[3-[3-[3-[benzyl(diethyl)azaniumyl]-2-hydroxypropoxy]phenoxy]-2-hydroxypropyl]-diethylazanium,CC[N+](CC)(CC1=CC=CC=C1)CC(COC2=CC(=CC=C2)OCC(C[N+](CC)(CC)CC3=CC=CC=C3)O)O,,,,,,
141,60142,"AMMONIUM, HEXAMETHYLENEBIS(TRIMETHYL-, BIS(p-AMINOBENZOATE)",C[N+](C)(C)CCCCCC[N+](C)(C)C.C1=CC(=CC=C1C(=O)[O-])N.C1=CC(=CC=C1C(=O)[O-])N,,,,,,
142,60143,13-Hydroxy-15-oxokaur-16-en-18-oic acid,C[C@]12CCC[C@@](C1CC[C@@]34C2CC[C@@](C3)(C(=C)C4=O)O)(C)C(=O)O,,,,,,
143,60144,Supinin hydrochloride,C[C@@H](C(C(C)C)(C(=O)OCC1=CC[NH+]2C1CCC2)O)O.[Cl-],,,,,,
144,60145,"5,6,7,8-tetrahydro-3H-pyrrolizin-1-ylmethyl 2-hydroxy-2-[(1S)-1-hydroxyethyl]-3-methylbutanoate",C[C@@H](C(C(C)C)(C(=O)OCC1=CCN2C1CCC2)O)O,,,,,,
145,60146,(S)-Tamsulosin Hydrochloride,CCOC1=CC=CC=C1OCCN[C@@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N.Cl,,,,,,
146,60147,(+)-Tamsulosin,CCOC1=CC=CC=C1OCCN[C@@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,,,,,,
147,60148,8-((beta-Hydroxy-alpha-methylphenethyl)amino)caffeine,CC(C(C1=CC=CC=C1)O)NC2=NC3=C(N2C)C(=O)N(C(=O)N3C)C,,,,,,
148,60149,Sertindole,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O,['Used in the treatment of schizophrenia.'],"['Sertindole is an atypical antipsychotic at least as effective as haloperidol and risperidone in the treatment of neuroleptic-responsive schizophrenia. Sertindole improves negative symptoms, and is also effective for the treatment of neuroleptic-resistant schizophrenia. Sertindole is generally well tolerated and is associated with a low rate of extrapyramidal symptoms (EPS).']","['Agents that control agitated psychotic behavior, alleviate acute psychotic states, reduce psychotic symptoms, and exert a quieting effect. They are used in SCHIZOPHRENIA; senile dementia; transient psychosis following surgery; or MYOCARDIAL INFARCTION; etc. These drugs are often referred to as neuroleptics alluding to the tendency to produce neurological side effects, but not all antipsychotics are likely to produce such effects. Many of these drugs may also be effective against nausea, emesis, and pruritus. (See all compounds classified as Antipsychotic Agents.)']",['Orally available.'],"['Hepatic. Sertindole is metabolized by cytochrome P450 isoenzymes CYP 2D6 and CYP 3A4.', 'Sertindole has known human metabolites that include 1-[2-[4-[5-Chloro-1-(4-fluorophenyl)indol-3-yl]piperidin-1-yl]ethyl]-4-hydroxyimidazolidin-2-one and 5-Chloro-1-(4-fluorophenyl)-3-(piperidin-4-yl)-1H-indole.']",['3 days']
149,60150,Bis(2-hydroxybutyl)nitrosamine,CCC(CN(CC(CC)O)N=O)O,,,,,,
150,60151,Ethyl 4-(2-piperidinopropionylamino)benzoate hydrochloride,CCOC(=O)C1=CC=C(C=C1)NC(=O)C(C)[NH+]2CCCCC2.[Cl-],,,,,,
151,60152,"3-Bromo-5-((diethylamino)methyl)-4,5-dimethyl-2(5H)-furanone",CCN(CC)CC1(C(=C(C(=O)O1)Br)C)C,,,,,,
152,60153,3-Chloro-5-((dimethylamino)methyl)-5-methyl-4-phenyl-2(5H)-furanone,CC1(C(=C(C(=O)O1)Cl)C2=CC=CC=C2)CN(C)C,,,,,,
153,60154,3-Chloro-5-methyl-5-(morpholin-4-ylmethyl)-4-phenylfuran-2-one,CC1(C(=C(C(=O)O1)Cl)C2=CC=CC=C2)CN3CCOCC3,,,,,,
154,60155,"3-Chloro-5-((diethylamino)methyl)-4,5-dimethyl-2(5H)-furanone",CCN(CC)CC1(C(=C(C(=O)O1)Cl)C)C,,,,,,
155,60156,"Acetic acid, ((2-chloro-9-acridinyl)thio)-",C1=CC=C2C(=C1)C(=C3C=C(C=CC3=N2)Cl)SCC(=O)O,,,,,,
156,60157,CID 60157,C1=CC=C2C(=C1)C(=C3C=C(C=CC3=N2)Cl)SCC(=O)[O-].[K+],,,,,,
157,60158,"ACETIC ACID, ((2-CHLORO-9-ACRIDINYL)THIO)-, compd. with MORPHOLINE (1:1)",C1COCC[NH2+]1.C1=CC=C2C(=C1)C(=C3C=C(C=CC3=N2)Cl)SCC(=O)[O-],,,,,,
158,60159,((2-Chloro-9-acridinyl)thio)acetic acid compd. with piperidine (1:1),C1CC[NH2+]CC1.C1=CC=C2C(=C1)C(=C3C=C(C=CC3=N2)Cl)SCC(=O)[O-],,,,,,
159,60160,((2-Chloro-9-acridinyl)thio)acetic acid compd. with N-ethylethanamine (1:1),CC[NH2+]CC.C1=CC=C2C(=C1)C(=C3C=C(C=CC3=N2)Cl)SCC(=O)[O-],,,,,,
160,60161,"Acetic acid, ((2-chloro-9-acridinyl)thio)-, compd. with 2-(diethylamino)ethanol (1:1)",CC[NH+](CC)CCO.C1=CC=C2C(=C1)C(=C3C=C(C=CC3=N2)Cl)SCC(=O)[O-],,,,,,
161,60162,alpha-(p-Aminophenyl)-beta-butylmethylaminoethanol,CCCCN(C)CC(C1=CC=C(C=C1)N)O,,,,,,
162,60163,alpha-(m-Aminophenyl)-beta-butylmethylaminoethanol,CCCCN(C)CC(C1=CC(=CC=C1)N)O,,,,,,
163,60164,Adapalene,COC1=C(C=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)O)C45CC6CC(C4)CC(C6)C5,['Adapalene is indicated for the topical treatment of acne vulgaris in patients aged 12 and over.'],"['Adapalene is anticomedogenic, preventing the formation of new comedones and inflammatory lesions, and also acts to reduce inflammation by modulating the innate immune response. Like other retinoid compounds, adapalene is chemically stable but photosensitive; use with sunscreen is recommended. Minor skin irritations, including erythema, scaling, dryness, and stinging/burning, have been reported.']","['Anti-inflammatory agents that are non-steroidal in nature. In addition to anti-inflammatory actions, they have analgesic, antipyretic, and platelet-inhibitory actions. They act by blocking the synthesis of prostaglandins by inhibiting cyclooxygenase, which converts arachidonic acid to cyclic endoperoxides, precursors of prostaglandins. Inhibition of prostaglandin synthesis accounts for their analgesic, antipyretic, and platelet-inhibitory actions; other mechanisms may contribute to their anti-inflammatory effects. (See all compounds classified as Anti-Inflammatory Agents, Non-Steroidal.)', 'Drugs used to treat or prevent skin disorders or for the routine care of skin. (See all compounds classified as Dermatologic Agents.)']","['Adapalene is applied topically and absorbed through the skin. In one clinical study treating patients once per day with 2g of 0.3% gel applied to 2 mg/cm<sup>2</sup> of skin, 15 patients had detectable blood plasma adapalene levels (0.1 ng/ml) resulting in a mean C<sub>max</sub> of 0.553 ± 0.466 ng/ml and a mean AUC of 8.37 ± 8.46 ng\\*h/ml on day 10.', 'Adapalene is primarily excreted by the biliary route at about 30 ng/g of the topically applied amount. Approximately 75% of the drug remains unchanged.', 'Adapalene is rapidly cleared from blood plasma, typically undetectable after 72 hours following topical application.']","['Extensive information regarding adapalene metabolism in humans is unavailable, although it is known to accumulate in the liver and GI-tract. In human, mouse, rat, rabbit, and dog cultured hepatocytes, metabolism appears to affect the methoxybenzene moiety but remains incompletely characterized. The major products of metabolism are glucuronides. Approximately 25% of the drug is metabolized; the rest is excreted as parent drug.']","['In one clinical study, after ten days of treatment with 2g of 0.3% cream or gel,  the terminal half-life was between 7 and 51 hours, with a mean of 17.2 ± 10.2.']"
164,60165,"Ketone, methyl 10-(3-piperidinopropyl)phenoxazin-2-YL",CC(=O)C1=CC2=C(C=C1)OC3=CC=CC=C3N2CCCN4CCCCC4,,,,,,
165,60166,"Ketone, 10-(3-(4-hydroxypiperidino)propyl)phenoxazin-2-YL methyl",CC(=O)C1=CC2=C(C=C1)OC3=CC=CC=C3N2CCCN4CCC(CC4)O,,,,,,
166,60167,N-Acetyl-N-methylcarbamoylhydroxylamine,CC(=O)N(C(=O)NC)O,,,,,,
167,60168,Doxacurium chloride,C[N+]1(CCC2=CC(=C(C(=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)OC)CCCOC(=O)CCC(=O)OCCC[N+]4(CCC5=CC(=C(C(=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)OC)C.[Cl-].[Cl-],,,"['Drugs that interrupt transmission at the skeletal neuromuscular junction without causing depolarization of the motor end plate. They prevent acetylcholine from triggering muscle contraction and are used as muscle relaxants during electroshock treatments, in convulsive states, and as anesthesia adjuvants. (See all compounds classified as Neuromuscular Nondepolarizing Agents.)']",,,
168,60169,Doxacurium,C[N+]1(CCC2=CC(=C(C(=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)OC)CCCOC(=O)CCC(=O)OCCC[N+]4(CCC5=CC(=C(C(=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)OC)C,"['Used to provide skeletal muscle relaxation as an adjunct to general anesthesia, for endotracheal intubation or to facilitate mechanical ventilation.']","['Doxacurium chloride is a long-acting, nondepolarizing skeletal muscle relaxant. The neuromuscular block produced by doxacurium chloride may be antagonized by anticholinesterase agents. As with other nondepolarizing neuromuscular blocking agents, the more profound the neuromuscular block at reversal, the longer the time and the greater the dose of anticholinesterase required for recovery of neuromuscular function. Doxacurium chloride is approximately 2.5 to 3 times more potent than pancuronium and 10 to 12 times more potent than metocurine.']","['Drugs that interrupt transmission at the skeletal neuromuscular junction without causing depolarization of the motor end plate. They prevent acetylcholine from triggering muscle contraction and are used as muscle relaxants during electroshock treatments, in convulsive states, and as anesthesia adjuvants. (See all compounds classified as Neuromuscular Nondepolarizing Agents.)']","['In vivo data from humans suggest that NUROMAX is not metabolized and that the major elimination pathway is excretion of unchanged drug in urine and bile.', '0.11-0.43 L/kg [Healthy Young Adult Patients]', '2.66 mL/min/kg [Healthy Young Adult Patients]']",['In vivo data from humans suggest that doxacurium chloride is not metabolized and that the major elimination pathway is excretion of unchanged drug in urine and bile.'],['99 minutes in normal healthy adults.']
169,60170,1-[(7-Amino-2-carboxy-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-en-3-yl)methyl]pyridin-1-ium iodide,C1C(=C(N2C(S1)C(C2=O)N)C(=O)O)C[N+]3=CC=CC=C3.[I-],,,,,,
170,60171,7-Amino-8-oxo-3-(pyridiniomethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate,C1C(=C(N2C(S1)C(C2=O)N)C(=O)O)C[N+]3=CC=CC=C3,,,,,,
171,60172,Adefovir,C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)O)N,,,"['Agents used in the prophylaxis or therapy of VIRUS DISEASES. Some of the ways they may act include preventing viral replication by inhibiting viral DNA polymerase; binding to specific cell-surface receptors and inhibiting viral penetration or uncoating; inhibiting viral protein synthesis; or blocking late stages of virus assembly. (See all compounds classified as Antiviral Agents.)', 'Inhibitors of reverse transcriptase (RNA-DIRECTED DNA POLYMERASE), an enzyme that synthesizes DNA on an RNA template. (See all compounds classified as Reverse Transcriptase Inhibitors.)']","['Following oral administration of adefovir dipivoxil, approximate bioavailability of adefovir is 59%. A single 10-mg oral dose of adefovir dipivoxil in adults results in peak adefovir plasma concentration within 0.58-4 hours.', '4% or less of adefovir is bound to plasma or serum proteins.', 'In vitro binding of adefovir to human plasma or human serum proteins is less than or equal to 4% over the adefovir concentration range of 0.1 to 25 ug/mL. The volume of distribution at steady-state following intravenous administration of 1.0 or 3.0 mg/kg/day is 392 +/- 75 and 352 +/- 9 mL/kg, respectively.', 'Food does not affect the area under the concentration-time curve (AUC) of adefovir.', 'For more Absorption, Distribution and Excretion (Complete) data for Adefovir (10 total), please visit the HSDB record page.']","['9-(2-Phosphonylmethoxyethyl)adenine (PMEA) was the only metabolite formed after oral administration of bis-POM PMEA. Three metabolites were detected after oral administration of either bis-(phenyl) PMEA or bis-(o-ethoxyphenyl) PMEA to rats: PMEA, the corresponding monoester, and 2-adenylacetic acid. The major metabolite of bis-(phenyl) PMEA was 2-adenylacetic acid following oral administration. 2-Adenylacetic acid appears to have been formed from the intact prodrugs by a P450 mediated oxidation of the ethyl side chain.', 'Following oral administration, adefovir dipivoxil is converted to the active adefovir.', 'PMEA is a known human metabolite of pradefovir.']","['Plasma adefovir concentrations declined in a biexponential manner with a terminal elimination half-life of 7.48 +/- 1.65 hours.', '... Diphosphorylated ... PMEA has a relatively long intracellular half-life (16-18 hr) ...']"
172,60173,1-Methyl-1-(4-(2-oxo-1-pyrrolidinyl)-2-butynyl)aziridinium bromide,C[N+]1(CC1)CC#CCN2CCCC2=O.[Br-],,,,,,
173,60174,"AMMONIUM, (OXALYLBIS(IMINOETHYLENE))BIS(DIETHYL(o-IODOBENZYL)-, DIBROMIDE",CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1I)CC2=CC=CC=C2I.[Br-].[Br-],,,,,,
174,60175,2-[[2-[2-[Diethyl-[(2-iodophenyl)methyl]azaniumyl]ethylamino]-2-oxoacetyl]amino]ethyl-diethyl-[(2-iodophenyl)methyl]azanium,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1I)CC2=CC=CC=C2I,,,,,,
175,60176,"N,N,N-Trimethylmethanaminium O-(4-bromo-2,5-dichlorophenyl) O-methyl phosphorothioate",C[N+](C)(C)C.COP(=S)([O-])OC1=CC(=C(C=C1Cl)Br)Cl,,,,,,
176,60177,"Phenyl, 4-bromo-2,5-dichloro-, hydrogen methyl phosphorothioate",COP(=S)(O)OC1=CC(=C(C=C1Cl)Br)Cl,,,,,,
177,60178,p-(Heptyloxy)-alpha-methylbenzylamine,CCCCCCCOC1=CC=C(C=C1)C(C)N,,,,,,
178,60179,"m-ANISIDINE, 4-(OCTYLOXY)-",CCCCCCCCOC1=C(C=C(C=C1)N)OC,,,,,,
179,60180,"(10S,17R)-17-ethynyl-2,18-dimethyl-6-methylsulfonyl-6,7-diazapentacyclo[11.7.0.02,10.04,8.014,18]icosa-4,7-dien-17-ol",CC12CCC3C(C1CC[C@]2(C#C)O)CC[C@@H]4C3(CC5=CN(N=C5C4)S(=O)(=O)C)C,,,,,,
180,60181,"1-Propyl-5-phenyl-2,3,4,4a,5,9b-hexahydro-1H-indeno(1,2-b)pyridine",CCCN1CCCC2C1C3=CC=CC=C3C2C4=CC=CC=C4,,,,,,
181,60182,Loxiglumide,CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)C1=CC(=C(C=C1)Cl)Cl,,,"['Chemical substances which inhibit the function of the endocrine glands, the biosynthesis of their secreted hormones, or the action of hormones upon their specific sites. (See all compounds classified as Hormone Antagonists.)']",,,
182,60183,"(2S,3aS,7aS)-1-[(2R)-2-[[(2S)-1-ethoxy-1-oxopentan-2-yl]amino]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylic acid;2-methylpropan-2-amine",CCC[C@@H](C(=O)OCC)N[C@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O.CC(C)(C)N,,,,,,
183,60184,"2'-epi-Perindopril, (2'R)-",CCC[C@@H](C(=O)OCC)N[C@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O,,,,,,
184,60185,"m-ANISIDINE, 4-(3-(p-METHOXYPHENOXY)PROPOXY)-",COC1=CC=C(C=C1)OCCCOC2=C(C=C(C=C2)N)OC,,,,,,
185,60186,"4-Pyridinylcarbamic acid (3,4,4-trimethyl-1,2-dioxetan-3-yl)methyl ester",CC1(C(OO1)(C)COC(=O)NC2=CC=NC=C2)C,,,,,,
186,60187,1-[4-(Pentyloxy)phenyl]ethan-1-amine,CCCCCOC1=CC=C(C=C1)C(C)N,,,,,,
187,60188,"Aniline, 4,4'-(trimethylenedioxy)bis(N-methyl-, dihydrochloride",C[NH2+]C1=CC=C(C=C1)OCCCOC2=CC=C(C=C2)[NH2+]C.[Cl-].[Cl-],,,,,,
188,60189,N-methyl-4-[3-[4-(methylamino)phenoxy]propoxy]aniline,CNC1=CC=C(C=C1)OCCCOC2=CC=C(C=C2)NC,,,,,,
189,60190,"N-[(2-chloro-13-phenyl-12H-benzo[d][1,3,7]benzotriazonin-6-yl)methyl]benzamide",C1=CC=C(C=C1)C2=C3C=C(C=CC3=NC(=NC4=CC=CC=C4N2)CNC(=O)C5=CC=CC=C5)Cl,,,,,,
190,60191,"N-((2-Chloro-13-phenyl-5H-dibenzo(d,h)(1,3,6)triazonin-6-yl)methyl)-3,4,5-trimethoxybenzamide",COC1=CC(=CC(=C1OC)OC)C(=O)NCC2=NC3=CC=CC=C3NC(=C4C=C(C=CC4=N2)Cl)C5=CC=CC=C5,,,,,,
191,60192,"17-Hydroxy-4-aza-A-nor-5-androsten-3-one (4-N,N-bis(2-chloroethylamino)phenyl)butyrate",CC12CCC3C(C1CCC2OC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)CC=C5C3(CCC(=O)N5)C,,,,,,
192,60193,"ACETAMIDE, N,N-DIMETHYL-2-(p-PROPOXYANILINO)-",CCCOC1=CC=C(C=C1)NCC(=O)N(C)C,,,,,,
193,60194,"3-(3,5-DI-T-Butyl-4-hydroxyanilino)benzoic acid",CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)NC2=CC=CC(=C2)C(=O)O,,,,,,
194,60195,"m-ANISIDINE, 4-((5-(PHENYLTHIO)PENTYL)OXY)-",COC1=C(C=CC(=C1)N)OCCCCCSC2=CC=CC=C2,,,,,,
195,60196,"m-ANISIDINE, 4-((5-PHENOXYPENTYL)OXY)-",COC1=C(C=CC(=C1)N)OCCCCCOC2=CC=CC=C2,,,,,,
196,60197,[3-(2-Hydroxyiminopropyl)-1-methyl-2-oxoindol-3-yl] acetate,CC(=NO)CC1(C2=CC=CC=C2N(C1=O)C)OC(=O)C,,,,,,
197,60198,Exemestane,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,['For the treatment of advanced breast cancer in postmenopausal women whose disease has progressed following tamoxifen therapy.'],"[""Aromatase is an enzyme that converts hormones to estrogen in the body's adrenal glands. The aromatase inhibitors (AIs) are drugs that reduce estrogen levels by blocking the action of aromatase in the adrenal glands. The selective AIs (SAIs) selectively reduce levels of estrogen without interfering with levels of other steroid hormones that are produced by the adrenal gland. Drugs in this class include anastrozole (Arimidex &trade;), letrozole (Femara &trade;) and exemestane (Aromasin &trade;).""]","['Substances that inhibit or prevent the proliferation of NEOPLASMS. (See all compounds classified as Antineoplastic Agents.)', 'Compounds that inhibit AROMATASE in order to reduce production of estrogenic steroid hormones. (See all compounds classified as Aromatase Inhibitors.)']","['42%', 'Following oral administration of radiolabeled exemestane, at least 42% of radioactivity was absorbed from the gastrointestinal tract. Exemestane plasma levels increased by approximately 40% after a high-fat breakfast.', 'The pharmacokinetics of exemestane are dose proportional after single (10 to 200 mg) or repeated oral doses (0.5 to 50 mg). Following repeated daily doses of exemestane 25 mg, plasma concentrations of unchanged drug are similar to levels measured after a single dose.', 'Pharmacokinetic parameters in postmenopausal women with advanced breast cancer following single or repeated doses have been compared with those in healthy, postmenopausal women. Exemestane appeared to be more rapidly absorbed in the women with breast cancer than in the healthy women, with a mean tmax of 1.2 hours in the women with breast cancer and 2.9 hours in the healthy women. After repeated dosing, the average oral clearance in women with advanced breast cancer was 45% lower than the oral clearance in healthy postmenopausal women, with corresponding higher systemic exposure. Mean AUC values following repeated doses in women with breast cancer (75.4 ng·hr/mL) were about twice those in healthy women (41.4 ng·hr/mL).', 'Exemestane is distributed extensively into tissues. Exemestane is 90% bound to plasma proteins and the fraction bound is independent of the total concentration. Albumin and (alpha) 1 -acid glycoprotein both contribute to the binding. The distribution of exemestane and its metabolites into blood cells is negligible.', 'For more Absorption, Distribution and Excretion (Complete) data for EXEMESTANE (11 total), please visit the HSDB record page.']","['Hepatic', 'Exemestane is extensively metabolized, with levels of the unchanged drug in plasma accounting for less than 10% of the total radioactivity. The initial steps in the metabolism of exemestane are oxidation of the methylene group in position 6 and reduction of the 17-keto group with subsequent formation of many secondary metabolites. Each metabolite accounts only for a limited amount of drug-related material. The metabolites are inactive or inhibit aromatase with decreased potency compared with the parent drug. One metabolite may have androgenic activity. Studies using human liver preparations indicate that cytochrome P-450 3A4 (CYP 3A4) is the principal isoenzyme involved in the oxidation of exemestane.']","['24 hours', 'Following oral administration to healthy postmenopausal women, exemestane is rapidly absorbed. After maximum plasma concentration is reached, levels decline polyexponentially with a mean terminal half-life of about 24 hours.', '... The terminal half-life was 8.9 hr. Maximal estradiol suppression of 62 +/- 14% was observed at 12 hr.']"
198,60199,CID 60199,C1=NC2=C(N1COC(CO)CO)N=C(N=C2[O-])N.[Na+],,,,,,
199,60200,p-(Hexyloxy)-alpha-methylbenzylamine,CCCCCCOC1=CC=C(C=C1)C(C)N,,,,,,
200,60201,"AMMONIUM, (ADIPOYLBIS(IMINOETHYLENE))BIS((o-CHLOROBENZYL)DIETHYL-, DICHLORIDE",CC[N+](CC)(CCNC(=O)CCCCC(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl.[Cl-].[Cl-],,,,,,
201,60202,(2-Chlorophenyl)methyl-[2-[[6-[2-[(2-chlorophenyl)methyl-diethylazaniumyl]ethylamino]-6-oxohexanoyl]amino]ethyl]-diethylazanium,CC[N+](CC)(CCNC(=O)CCCCC(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,,,,,,
202,60203,Penclomedine,COC1=C(C(=NC(=C1Cl)OC)C(Cl)(Cl)Cl)Cl,,,['Substances that inhibit or prevent the proliferation of NEOPLASMS. (See all compounds classified as Antineoplastic Agents.)'],,,
203,60204,"AMMONIUM, (OXALYLBIS(IMINOTETRAMETHYLENE))BIS((o-CHLOROBENZYL)DIETHYL-, DIIODIDE",CC[N+](CC)(CCCCNC(=O)C(=O)NCCCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl.[I-].[I-],,,,,,
204,60205,(2-Chlorophenyl)methyl-[4-[[2-[4-[(2-chlorophenyl)methyl-diethylazaniumyl]butylamino]-2-oxoacetyl]amino]butyl]-diethylazanium,CC[N+](CC)(CCCCNC(=O)C(=O)NCCCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,,,,,,
205,60206,"2,4-Dihydroxy-5-[3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]benzoic acid",COC1=C(C=CC(=C1)C=CC(=O)C2=CC(=C(C=C2O)O)C(=O)O)O,,,,,,
206,60207,"3,4-Dichloro-5-(dichloromethyl)-5-hydroxy-2-furanone",C1(=C(C(OC1=O)(C(Cl)Cl)O)Cl)Cl,,,,,,
207,60208,"Benzoic acid, 2-((((1,2-dihydro-2-oxo-3H-indol-3-ylidene)hydrazino)oxoacetyl)amino)-",C1=CC=C2C(=C1)C(=C(N2)O)N=NC(=O)C(=O)NC3=CC=CC=C3C(=O)O,,,,,,
208,60209,"Benzoic acid, 2-((((5-bromo-1,2-dihydro-2-oxo-3H-indol-3-ylidene)hydrazino)oxoacetyl)amino)-",C1=CC=C(C(=C1)C(=O)O)NC(=O)C(=O)N=NC2=C(NC3=C2C=C(C=C3)Br)O,,,,,,
209,60210,"Benzoic acid, 2-((((1,2-dihydro-5-nitro-2-oxo-3H-indol-3-ylidene)hydrazino)oxoacetyl)amino)-",C1=CC=C(C(=C1)C(=O)O)NC(=O)C(=O)N=NC2=C(NC3=C2C=C(C=C3)[N+](=O)[O-])O,,,,,,
210,60211,"o-CRESOL, alpha-(HEXYLAMINO)-",CCCCCCNCC1=CC=CC=C1O,,,,,,
211,60212,2-[(Decylamino)methyl]phenol,CCCCCCCCCCNCC1=CC=CC=C1O,,,,,,
212,60213,"9H-Fluorene, 2-methyl-7-nitro-",CC1=CC2=C(C=C1)C3=C(C2)C=C(C=C3)[N+](=O)[O-],,,,,,
213,60214,"Acetamide, N-(7-nitrofluoren-1-YL)-",CC(=O)NC1=CC=CC2=C1CC3=C2C=CC(=C3)[N+](=O)[O-],,,,,,
214,60215,"9H-Fluoren-2-OL, 7-nitroso-",C1C2=C(C=CC(=C2)N=O)C3=C1C=C(C=C3)O,,,,,,
215,60216,"9H-Fluorene, 2-bromo-7-nitroso-",C1C2=C(C=CC(=C2)N=O)C3=C1C=C(C=C3)Br,,,,,,
216,60217,"2H-1-BENZOPYRAN-6-METHANAMINE, 3,4-DIHYDRO-alpha-PHENYL-, HYDROCHLORIDE",C[NH+](C1=CC=CC=C1)C2=CC3=C(C=C2)OCCC3.[Cl-],,,,,,
217,60218,"N-methyl-N-phenyl-3,4-dihydro-2H-chromen-6-amine",CN(C1=CC=CC=C1)C2=CC3=C(C=C2)OCCC3,,,,,,
218,60219,"2H-1-Benzopyran-6-methylamine, 3,4-dihydro-alpha-benzyl-, hydrochloride",C[NH+](CC1=CC=CC=C1)C2=CC3=C(C=C2)OCCC3.[Cl-],,,,,,
219,60220,"N-benzyl-N-methyl-3,4-dihydro-2H-chromen-6-amine",CN(CC1=CC=CC=C1)C2=CC3=C(C=C2)OCCC3,,,,,,
