,CID,name,smiles,7.1,8.1,8.2,8.5,8.6,8.7
153,50154,"1H-Indole-3-carboxylic acid, 5-(2-(2-(diethylamino)ethoxy)-2-oxoethoxy)-1,2-dimethyl-, 2-(diethylamino)ethyl ester, dicitrate, hemihydrate",CC[NH+](CC)CCOC(=O)COC1=CC2=C(C=C1)N(C(=C2C(=O)OCC[NH+](CC)CC)C)C.C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O.C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O,,,,,,
154,50155,"2-(Diethylamino)ethyl 5-[2-[2-(diethylamino)ethoxy]-2-oxoethoxy]-1,2-dimethylindole-3-carboxylate",CCN(CC)CCOC(=O)COC1=CC2=C(C=C1)N(C(=C2C(=O)OCCN(CC)CC)C)C,,,,,,
155,50156,"1H-Indole-3-carboxylic acid, 5-(2-(2-(diethylamino)ethoxy)-2-oxoethoxy)-2-methyl-1-phenyl-, 2-(diethylamino)ethyl ester, dicitrate",CC[NH+](CC)CCOC(=O)COC1=CC2=C(C=C1)N(C(=C2C(=O)OCC[NH+](CC)CC)C)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O.C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O,,,,,,
156,50157,2-(Diethylamino)ethyl 5-[2-[2-(diethylamino)ethoxy]-2-oxoethoxy]-2-methyl-1-phenylindole-3-carboxylate,CCN(CC)CCOC(=O)COC1=CC2=C(C=C1)N(C(=C2C(=O)OCCN(CC)CC)C)C3=CC=CC=C3,,,,,,
157,50158,"1H-Indole-3-carboxylic acid, 5-(2-(2-(diethylamino)ethoxy)-2-oxoethoxy)-2-methyl-1-(2-methylphenyl)-, 2-(diethylamino)ethyl ester, dicitrate",CC[NH+](CC)CCOC(=O)COC1=CC2=C(C=C1)N(C(=C2C(=O)OCC[NH+](CC)CC)C)C3=CC=CC=C3C.C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O.C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O,,,,,,
158,50159,2-(Diethylamino)ethyl 5-[2-[2-(diethylamino)ethoxy]-2-oxoethoxy]-2-methyl-1-(2-methylphenyl)indole-3-carboxylate,CCN(CC)CCOC(=O)COC1=CC2=C(C=C1)N(C(=C2C(=O)OCCN(CC)CC)C)C3=CC=CC=C3C,,,,,,
159,50160,"(+/-)-Benzo(A)pyrene-9,10-diol-7,8-epoxide,anti",C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4[C@H]([C@@H]([C@H]6[C@@H]5O6)O)O)C=C2,,,,,,
160,50161,Pharmakon1600-01502340,CC1(C(N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C,,,,,,
161,50162,"2,5-Dihydro-3-(hydroxymethyl)-1-methyl-1H-pyrrole-2-ethanol bis(ethylcarbamate)",CCNC(=O)OCCC1C(=CCN1C)COC(=O)NCC,,,,,,
162,50163,Iron(2+) nta,C(C(=O)O)N(CC(=O)[O-])CC(=O)[O-].[Fe+2],,,,"['In cell, Fe2+ is converted to Fe3+ in ferritin, the latter not being absorbed until cell is physiologically ""depleted."" In the blood stream, iron could be quickly oxidized by dissolved oxygen to Fe3+, which complexes with specific Fe-transport beta1-globulin.']",,
163,50164,"(endo,endo,syn)-3-Benzoyl-2,4-diphenyl-9-ethynyl-3-azabicyclo(3.3.1)nonan-9-ol",C#CC1(C2CCCC1C(N(C2C3=CC=CC=C3)C(=O)C4=CC=CC=C4)C5=CC=CC=C5)O,,,,,,
164,50165,"3,5-Dimethylphenylhydroxylamine",CC1=CC(=CC(=C1)NO)C,,,,,,
165,50166,CID 50166,CC(C)(CC1=CC=CC=C1)[NH2+]CC2=CC(=C(C=C2Br)O)OC.C(=CC(=O)[O-])C(=O)O,,,,,,
166,50167,5-Bromo-2-methoxy-4-[[(2-methyl-1-phenylpropan-2-yl)amino]methyl]phenol,CC(C)(CC1=CC=CC=C1)NCC2=CC(=C(C=C2Br)O)OC,,,,,,
167,50168,CID 50168,CC(CC1=CC=CC=C1)[NH2+]CC2=C(C=C(C=C2Br)O)OC.C(=CC(=O)[O-])C(=O)O,,,,,,
168,50169,3-Bromo-5-methoxy-4-[(1-phenylpropan-2-ylamino)methyl]phenol,CC(CC1=CC=CC=C1)NCC2=C(C=C(C=C2Br)O)OC,,,,,,
169,50170,CID 50170,CC(C)(CC1=CC=CC=C1)[NH2+]CC2=C(C=C(C=C2)O)OC.C(=CC(=O)[O-])C(=O)O,,,,,,
170,50171,3-Methoxy-4-[[(2-methyl-1-phenylpropan-2-yl)amino]methyl]phenol,CC(C)(CC1=CC=CC=C1)NCC2=C(C=C(C=C2)O)OC,,,,,,
171,50172,CID 50172,CC(CC1=CC=CC=C1)[NH2+]CC2=C(C(=CC=C2)OC)O.C(=CC(=O)[O-])C(=O)O,,,,,,
172,50173,2-Methoxy-6-[(1-phenylpropan-2-ylamino)methyl]phenol,CC(CC1=CC=CC=C1)NCC2=C(C(=CC=C2)OC)O,,,,,,
173,50174,2-Methoxy-alpha-(phenethylamino)-p-cresol hydrochloride,COC1=C(C=CC(=C1)C[NH2+]CCC2=CC=CC=C2)O.[Cl-],,,,,,
174,50175,2-Methoxy-4-{[(2-phenylethyl)amino]methyl}phenol,COC1=C(C=CC(=C1)CNCCC2=CC=CC=C2)O,,,,,,
175,50176,6-Methoxy-alpha-(phenethylamino)-o-cresol hydrochloride,COC1=CC=CC(=C1O)C[NH2+]CCC2=CC=CC=C2.[Cl-],,,,,,
176,50177,2-Methoxy-6-(((2-phenylethyl)amino)methyl)phenol,COC1=CC=CC(=C1O)CNCCC2=CC=CC=C2,,,,,,
177,50178,alpha-(1-((4-Hydroxy-3-methoxybenzyl)amino)ethyl)benzyl alcohol hydrochloride,CC(C(C1=CC=CC=C1)O)[NH2+]CC2=C(C(=CC=C2)OC)O.[Cl-],,,,,,
178,50179,alpha-(1-((2-Hydroxy-3-methoxybenzyl)amino)ethyl)benzyl alcohol,CC(C(C1=CC=CC=C1)O)NCC2=C(C(=CC=C2)OC)O,,,,,,
179,50180,2-Bromo-6-methoxy-alpha-(phenethylamino)-p-cresol hydrochloride,COC1=C(C(=CC(=C1)C[NH2+]CCC2=CC=CC=C2)Br)O.[Cl-],,,,,,
180,50181,2-Bromo-6-methoxy-4-{[(2-phenylethyl)amino]methyl}phenol,COC1=C(C(=CC(=C1)CNCCC2=CC=CC=C2)Br)O,,,,,,
181,50182,"alpha-(alpha,alpha-Dimethylphenethylamino)-6-methoxy-o-cresol hydrochloride",CC(C)(CC1=CC=CC=C1)[NH2+]CC2=C(C(=CC=C2)OC)O.[Cl-],,,,,,
182,50183,2-Methoxy-6-[[(2-methyl-1-phenylpropan-2-yl)amino]methyl]phenol,CC(C)(CC1=CC=CC=C1)NCC2=C(C(=CC=C2)OC)O,,,,,,
183,50184,4-Bromo-6-methoxy-alpha-(phenethylamino)-o-cresol hydrochloride,COC1=CC(=CC(=C1O)C[NH2+]CCC2=CC=CC=C2)Br.[Cl-],,,,,,
184,50185,4-Bromo-2-methoxy-6-[(2-phenylethylamino)methyl]phenol,COC1=CC(=CC(=C1O)CNCCC2=CC=CC=C2)Br,,,,,,
185,50186,"4-Bromo-alpha-(alpha,alpha-dimethylphenethylamino)-6-methoxy-o-cresol hydrochloride",CC(C)(CC1=CC=CC=C1)[NH2+]CC2=C(C(=CC(=C2)Br)OC)O.[Cl-],,,,,,
186,50187,4-Bromo-2-methoxy-6-[[(2-methyl-1-phenylpropan-2-yl)amino]methyl]phenol,CC(C)(CC1=CC=CC=C1)NCC2=C(C(=CC(=C2)Br)OC)O,,,,,,
187,50188,alpha-(1-((5-Bromo-2-hydroxy-3-methoxybenzyl)amino)ethyl)benzyl alcohol hydrochloride,CC(C(C1=CC=CC=C1)O)[NH2+]CC2=C(C(=CC(=C2)Br)OC)O.[Cl-],,,,,,
188,50189,4-Bromo-2-[[(1-hydroxy-1-phenylpropan-2-yl)amino]methyl]-6-methoxyphenol,CC(C(C1=CC=CC=C1)O)NCC2=C(C(=CC(=C2)Br)OC)O,,,,,,
189,50190,"[(2S,3S,10S,13S,16S,17R)-17-acetyloxy-2,16-bis(4,4-dimethylpiperazin-4-ium-1-yl)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate;dibromide",CC(=O)O[C@H]1CC2CCC3C([C@]2(C[C@@H]1N4CC[N+](CC4)(C)C)C)CC[C@]5(C3C[C@@H]([C@@H]5OC(=O)C)N6CC[N+](CC6)(C)C)C.[Br-].[Br-],,,,,,
190,50191,"[(2S,3S,10S,13S,16S,17R)-17-acetyloxy-2,16-bis(4,4-dimethylpiperazin-4-ium-1-yl)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",CC(=O)O[C@H]1CC2CCC3C([C@]2(C[C@@H]1N4CC[N+](CC4)(C)C)C)CC[C@]5(C3C[C@@H]([C@@H]5OC(=O)C)N6CC[N+](CC6)(C)C)C,,,,,,
191,50192,Pipecuronium,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CC[N+](CC4)(C)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)N6CC[N+](CC6)(C)C)C,['Used as a muscle relaxant during anesthesia and surgical procedures.'],"['Pipecuronium is a nondepolarizing neuromuscular blocking agent. Neuromuscular blocking agents produce skeletal muscle paralysis by blocking neural transmission at the myoneural junction. The paralysis is selective initially and usually appears in the following muscles consecutively: levator muscles of eyelids, muscles of mastication, limb muscles, abdominal muscles, muscles of the glottis, and finally, the intercostal muscles and the diaphragm. Neuromuscular blocking agents have no clinically significant effect on consciousness or the pain threshold.']","['Drugs that interrupt transmission at the skeletal neuromuscular junction without causing depolarization of the motor end plate. They prevent acetylcholine from triggering muscle contraction and are used as muscle relaxants during electroshock treatments, in convulsive states, and as anesthesia adjuvants. (See all compounds classified as Neuromuscular Nondepolarizing Agents.)', 'Drugs that bind to nicotinic cholinergic receptors (RECEPTORS, NICOTINIC) and block the actions of acetylcholine or cholinergic agonists. Nicotinic antagonists block synaptic transmission at autonomic ganglia, the skeletal neuromuscular junction, and at central nervous system nicotinic synapses. (See all compounds classified as Nicotinic Antagonists.)']",,,"['Distribution Normal renal function: 6.22 (range, 1.34 to 10.66) minutes. Renal function impairment: 4.33 (range, 1.69 to 6.17) minutes. Elimination Normal renal function: 1.7 (range, 0.9 to 2.7) hours. The elimination half-life is not altered by hypothermia and bypass. Renal function impairment: 4 (range, 2 to 8.2) hours. [PharmGKB]']"
192,50193,3-(Butan-2-yl)aniline,CCC(C)C1=CC(=CC=C1)N,,,,,,
193,50194,(E/Z)-ceftizoxime,CON=C(C1=CSC(=N1)N)C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)O,,,['Substances that inhibit the growth or reproduction of BACTERIA. (See all compounds classified as Anti-Bacterial Agents.)'],,,
194,50195,CID 50195,CON=C(C1=CN=C(S1)N)C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)[O-].[Na+],,,,,,
195,50196,"(6R,7R)-7-[[2-(2-amino-1,3-thiazol-5-yl)-2-methoxyiminoacetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",CON=C(C1=CN=C(S1)N)C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)O,,,,,,
196,50197,"Pyrene, dichloro-",C1=CC2=C3C(=C1)C(=CC4=C3C(=CC(=C4)Cl)C=C2)Cl,,,,,,
197,50198,"1H-Benzimidazole-2-sulfenamide, N-cyclohexyl-",C1CCC(CC1)NSC2=NC3=CC=CC=C3N2,,,,,,
198,50199,"Carbamic acid, N-methyl-N-nitroso-, phenyl ester",CN(C(=O)OC1=CC=CC=C1)N=O,,,,,,
199,50200,Mollicellin C,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3O)OC)C(=O)C=C(C)C)C)C=O)O,,,,,,
200,50201,Mollicellin E,CC1=C2C(=C(C(=C1Cl)O)C=O)OC3=C(C(=C(C(=C3C)C(=O)C=C(C)C)OC)O)OC2=O,,,,,,
201,50202,1-Nitrophenanthrene,C1=CC=C2C(=C1)C=CC3=C2C=CC=C3[N+](=O)[O-],,,,,,
202,50203,"Bis(1,3-dichloro-2-propyl)-2,3-dichloro-1-propyl phosphate",C(C(CCl)Cl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl,,,,,,
203,50204,Apyramide,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OC4=CC=C(C=C4)NC(=O)C,,,,,,
204,50205,"Benzamide, N-((3-(2-(3,4-dihydroxyphenyl)ethyl)-3,4-dihydro-4-oxo-2-quinazolinyl)methyl)-",C1=CC=C(C=C1)C(=O)NCC2=NC3=CC=CC=C3C(=O)N2CCC4=CC(=C(C=C4)O)O,,,,,,
205,50206,"Benzamide, N-((8-bromo-3-(2-(3,4-dihydroxyphenyl)ethyl)-4-oxo-3,4-dihydro-2-quinazolinyl)methyl)-",C1=CC=C(C=C1)C(=O)NCC2=NC3=C(C=CC=C3Br)C(=O)N2CCC4=CC(=C(C=C4)O)O,,,,,,
206,50207,Noboritomycin A,CCOC(=O)C1[C@@H](CC(O1)C2([C@@H](C(C3(O2)C(C=CC4(O3)[C@@H](C[C@@H]([C@H](O4)C(C)C(=O)[C@@H](C)C([C@H](C)CC(C)C5=C(C(=C(C=C5)C)O)C(=O)O)O)C)C)O)C)OC)C)O,,,,,,
207,50208,Noboritomycin-B,CCC1=C(C(=C(C=C1)C(C)C[C@@H](C)C([C@H](C)C(=O)C(C)[C@@H]2[C@H](C[C@H](C3(O2)C=CC(C4(O3)C([C@H](C(O4)(C)C5C[C@H](C(O5)C(=O)OCC)O)OC)C)O)C)C)O)C(=O)O)O,,,,,,
208,50209,"(11-beta)-17,17-Bis(ethylthio)-9-fluoro-11-hydroxyandrosta-1,4-dien-3-one",CCSC1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)SCC,,,,,,
209,50210,Fenpirithrin,CC1(C(C1C(=O)OC(C#N)C2=NC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,,,,,,
210,50211,"HYDANTOIN, 5-(p-BUTOXYPHENYL)-5-METHYL-",CCCCOC1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C,,,,,,
211,50212,Methyl 2-(2-benzylideneheptylideneamino)benzoate,CCCCCC(=CC1=CC=CC=C1)C=NC2=CC=CC=C2C(=O)OC,,,,,,
212,50213,CID 50213,CC(=CCCCC(C)(C)O)CC1=CCC2=CC=CC=C21.[Cl-],,,,,,
213,50214,CID 50214,CC(=CCCCC(C)(C)O)CC1=CCC2=CC=CC=C21,,,,,,
214,50215,Bis(6-methyl-3-cyclohexenemethyl) adipate,CC1CC=CCC1COC(=O)CCCCC(=O)OCC2CC=CCC2C,,,,,,
215,50216,Prenyl salicylate,CC(=CCOC(=O)C1=CC=CC=C1O)C,,,,,,
216,50217,CID 50217,CC1=CC(=C(C=C1N=NC2=CC=C(C=C2)S(=O)(=O)[O-])OC)N=NC3=CC=C(C=C3)OC.[Na+],,,,,,
217,50218,Acid Orange 156 parent,CC1=CC(=C(C=C1N=NC2=CC=C(C=C2)S(=O)(=O)O)OC)N=NC3=CC=C(C=C3)OC,,,,,,
218,50219,"Triphenyleno[1,12-bcd]thiophene",C1=CC=C2C3=C4C(=CC=C3)SC5=CC=CC(=C54)C2=C1,,,,,,
219,50220,"10,11-Dihydrobenzo[f]tetraphene-10,11-diol",C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2C=C5C=C[C@@H](C(C5=C4)O)O,,,,,,
220,50221,Enciprazine hydrochloride,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC(=C(C(=C3)OC)OC)OC)O.Cl.Cl,,,,,,
221,50222,Enciprazine,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC(=C(C(=C3)OC)OC)OC)O,,,,,,
222,50223,"Allylamine, N-ethyl-2-methyl-N-nitroso-",CCN(C(C)C=C)N=O,,,,,,
223,50224,Buserelin acetate,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O,,,"['Compounds which increase the capacity to conceive in females. (See all compounds classified as Fertility Agents, Female.)']",,,
224,50225,Buserelin,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,"['Buserelin may be used in the treatment of hormone-responsive cancers such as prostate cancer or breast cancer, estrogen-dependent conditions (such as endometriosis or uterine fibroids), and in assisted reproduction.']","['The substitution of glycine in position 6 by D-serine, and that of glycinamide in position 10 by ethylamide, leads to a nonapeptide with a greatly enhanced LHRH effect. The effects of buserelin on FSH and LH release are 20 to 170 times greater than those of LHRH. Buserelin also has a longer duration of action than natural LHRH. Investigations in healthy adult males and females have demonstrated that the increase in plasma LH and FSH levels persist for at least 7 hours and that a return to basal values requires about 24 hours. Clinical inhibition of gonadotropin release, and subsequent reduction of serum testosterone or estradiol to castration level, was found when large pharmacologic doses (50-500 mcg SC/day or 300-1200 mcg IN/day) were administered for periods greater than 1 to 3 months. Chronic administration of such doses of buserelin results in sustained inhibition of gonadotropin production, suppression of ovarian and testicular steroidogenesis and, ultimately, reduced circulating levels of gonadotropin and gonadal steroids. These effects form the basis for buserelin use in patients with hormone-dependent metastatic carcinoma of the prostate gland as well as in patients with endometriosis.']","['Compounds which increase the capacity to conceive in females. (See all compounds classified as Fertility Agents, Female.)']","['Buserelin is water soluble and readily absorbed after subcutaneous injection (70% bioavailable). However, bioavailability after oral absorption. When administered correctly via the nasal route, it may be absorbed in the nasal mucosa to achieve sufficient plasma levels.', 'Buserelin and its inactive metabolites are excreted via the renal and biliary routes. In man it is excreted in urine at 50% in its intact form.', 'Buserelin circulates in serum predominantly in intact active form. Preferred accumulation is preferentially in the liver and kidneys as well as in the anterior pituitary lobe, the biological target organ.']","['It is metabolized and subsequently inactivated by peptidase (pyroglutamyl peptidase and chymotrypsin-like endopeptidase) in the liver and kidneys as well as in the gastrointestinal tract. In the pituitary gland, it is inactivated by membrane-located enzymes.']","['The elimination half-life is approximately 50 to 80 minutes following intravenous administration, 80 minutes after subcutaneous administration and approximately 1 to 2 hours after intranasal administration.']"
225,50226,"1,1'-(Tetrachloroethylidene)bis(chlorobenzene)",C1=CC(=CC(=C1)Cl)C(C2=CC(=CC=C2)Cl)(C(Cl)(Cl)Cl)Cl,,,,,,
226,50227,"Ethanaminium, N,N-diethyl-N-methyl-2-oxo-2-((2,4,6-trimethylphenyl)amino)-, iodide",CC[N+](C)(CC)CC(=O)NC1=C(C=C(C=C1C)C)C.[I-],,,,,,
227,50228,"Ammonium, diethylmethyl(((2,4,6-trimethylphenyl)carbamoyl)methyl)-",CC[N+](C)(CC)CC(=O)NC1=C(C=C(C=C1C)C)C,,,,,,
228,50229,"2-Oxo-N,N,N-triethyl-2-((2,4,6-trimethylphenyl)amino)ethanaminium iodide",CC[N+](CC)(CC)CC(=O)NC1=C(C=C(C=C1C)C)C.[I-],,,,,,
229,50230,1-Phenylethyl 2-chloroacetoacetate,CC(C1=CC=CC=C1)OC(=O)C(C(=O)C)Cl,,,,,,
230,50231,"BENZYLAMINE, alpha,N-DIMETHYL-N-NITROSO-",CC(C1=CC=CC=C1)N(C)N=O,,,,,,
231,50232,"BENZYLAMINE, N-NITROSO-alpha,alpha,N-TRIMETHYL-",CC(C)(C1=CC=CC=C1)N(C)N=O,,,,,,
232,50233,2-(4-Methylphenyl)butanoic acid,CCC(C1=CC=C(C=C1)C)C(=O)O,,,,,,
233,50234,Somantadine,CC(C)(CC12CC3CC(C1)CC(C3)C2)N,,,,,,
234,50235,"Cycloheptylamine, N,N-dimethyl-4,4-diphenyl-, hydrochloride",C[NH+](C)C1CCCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-],,,,,,
235,50236,"N,N-dimethyl-4,4-diphenylcycloheptan-1-amine",CN(C)C1CCCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3,,,,,,
236,50237,CID 50237,C1CC(CCC(C1)(C2=CC=CC=C2)C3=CC=CC=C3)[NH3+].C(=CC(=O)[O-])C(=O)O,,,,,,
237,50238,"4,4-Diphenylcycloheptan-1-amine",C1CC(CCC(C1)(C2=CC=CC=C2)C3=CC=CC=C3)N,,,,,,
238,50239,CID 50239,C[NH2+]C1CCCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3.C(=CC(=O)[O-])C(=O)O,,,,,,
239,50240,"N-methyl-4,4-diphenylcycloheptan-1-amine",CNC1CCCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3,,,,,,
240,50241,Dec-6-enyl acetate,CCCC=CCCCCCOC(=O)C,,,,,,
241,50242,"Acridinium, 3-amino-10-methyl-9-(p-(p-((1-methylpyridinium-4-yl)amino)benzamido)anilino)-, dichloride",C[N+]1=CC=C(C=C1)NC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)NC4=C5C=CC(=CC5=[N+](C6=CC=CC=C64)C)N.[Cl-].[Cl-],,,,,,
242,50243,3-Amino-10-methyl-9-((4-((4-((1-methylpyridinium-4-yl)amino)benzoyl)amino)phenyl)amino)acridinium,C[N+]1=CC=C(C=C1)NC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)NC4=C5C=CC(=CC5=[N+](C6=CC=CC=C64)C)N,,,,,,
243,50244,"Acridinium, 3-amino-10-methyl-9-(p-((p-((1-methylpyridinium-4-yl)amino)phenyl)sulfonamido)anilino)-, diperchlorate",C[N+]1=CC=C(C=C1)NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)NC4=C5C=CC(=CC5=[N+](C6=CC=CC=C64)C)N.[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O,,,,,,
244,50245,N-[4-[(3-amino-10-methylacridin-10-ium-9-yl)amino]phenyl]-4-[(1-methylpyridin-1-ium-4-yl)amino]benzenesulfonamide,C[N+]1=CC=C(C=C1)NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)NC4=C5C=CC(=CC5=[N+](C6=CC=CC=C64)C)N,,,,,,
245,50246,"Acridinium, 2-amino-10-methyl-9-(p-((p-((1-methylpyridinium-3-yl)carbamoyl)phenyl)carbamoyl)anilino)-, dichloride",C[N+]1=CC=CC(=C1)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)NC4=C5C=C(C=CC5=[N+](C6=CC=CC=C64)C)N.[Cl-].[Cl-],,,,,,
246,50247,4-[(2-amino-10-methylacridin-10-ium-9-yl)amino]-N-[4-[(1-methylpyridin-1-ium-3-yl)carbamoyl]phenyl]benzamide,C[N+]1=CC=CC(=C1)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)NC4=C5C=C(C=CC5=[N+](C6=CC=CC=C64)C)N,,,,,,
247,50248,Triclabendazole,CSC1=NC2=CC(=C(C=C2N1)Cl)OC3=C(C(=CC=C3)Cl)Cl,['This drug is indicated for the treatment of fascioliasis in patients aged 6 years old and above.'],['Triclabendazole and its metabolites are active against both the immature and mature worms of _Fasciola hepatica_ and _Fasciola gigantica_ helminths.  **Effect on QT interval**  This drug may prolong the cardiac QT interval. Monitor ECG in patients with a history of QT prolongation or who are taking medications known to prolong the QT interval.'],"['Agents used to treat cestode, trematode, or other flatworm infestations in man or animals. (See all compounds classified as Antiplatyhelmintic Agents.)']","['After a single oral dose of 10 mg/kg triclabendazole with a 560-kcal meal to patients diagnosed with fascioliasis, mean peak plasma concentrations (Cmax) for triclabendazole, the sulfoxide, and sulfone metabolites were 1.16, 38.6, and 2.29 μmol/L, respectively. The area under the curve (AUC) for triclabendazole, the sulfoxide and sulfone metabolites were 5.72, 386, and 30.5 μmol∙h/L, respectively.  After the oral administration of a single dose of triclabendazole at 10 mg/kg with a 560 calorie meal to patients with fascioliasis, the median Tmax for the parent compound as well as the active sulfoxide metabolite was 3 to 4 hours.  **Effect of Food** Cmax and AUC of triclabendazole and sulfoxide metabolite increased about 2-3 times when triclabendazole was administered as a single dose at 10 mg/kg with a meal containing approximately 560 calories. Additionally, the sulfoxide metabolite Tmax increased from 2 hours in fasting subjects to 4 hours in fed subjects.', 'No data regarding excretion is available in humans. In animals, triclabendazole is primarily excreted by the biliary tract in the feces (90%), together with the sulfoxide and sulfone metabolite. Less than 10% of an oral dose is found excreted in the urine.', 'The apparent volume of distribution (Vd) of the sulfoxide metabolite in fed patients is about 1 L/kg.']","['Based on in vitro studies, triclabendazole is mainly metabolized by CYP1A2 enzyme (approximately 64%) into its active _sulfoxide_ metabolite and to a lesser extent by CYP2C9, CYP2C19, CYP2D6, CYP3A, and FMO (flavin containing monooxygenase). This sulfoxide metabolite is further metabolized mainly by CYP2C9 to the active sulfone metabolite, and to a smaller extent by CYP1A1, CYP1A2, CYP1B1, CYP2C19, CYP2D6, and CYP3A4, _in vitro_.']","['The plasma elimination half-life (t1/2) of triclabendazole, the sulfoxide and sulfone metabolites in human is about 8, 14, and 11 hours, respectively.']"
248,50249,"1,2,4,7,9-Pentabromo-dibenzofuran",C1=C(C=C(C2=C1OC3=C2C(=C(C=C3Br)Br)Br)Br)Br,,,,,,
249,50250,Oxantel embonate,CN1CCCN=C1C=CC2=CC(=CC=C2)O.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,,,['Substances used in the treatment or control of nematode infestations. They are used also in veterinary practice. (See all compounds classified as Antinematodal Agents.)'],,,
250,50251,"1,3-Naphthalenediol, 4,4'-methylenedi-",C1=CC=C2C(=C1)C(=CC(=C2CC3=C(C=C(C4=CC=CC=C43)O)O)O)O,,,,,,
251,50252,"2,7-Naphthalenediol, 1,1'-methylenedi-",C1=CC(=CC2=C1C=CC(=C2CC3=C(C=CC4=C3C=C(C=C4)O)O)O)O,,,,,,
252,50253,"1,3-Naphthalenediol, 4,4'-methylenedi-, tetraacetate",CC(=O)OC1=CC(=C(C2=CC=CC=C21)CC3=C(C=C(C4=CC=CC=C43)OC(=O)C)OC(=O)C)OC(=O)C,,,,,,
253,50254,"2-Naphthoic acid, 4,4'-methylenebis(3-acetoxy-",CC(=O)OC1=C(C2=CC=CC=C2C=C1C(=O)O)CC3=C(C(=CC4=CC=CC=C43)C(=O)O)OC(=O)C,,,,,,
254,50255,3-Chloro-5-nitrobenzotrifluoride,C1=C(C=C(C=C1[N+](=O)[O-])Cl)C(F)(F)F,,,,,,
255,50256,"Ethanone, 1-(2,3-dihydro-1,1,2,6-tetramethyl-3-(1-methylethyl)-1H-inden-5-yl)-, trans-",C[C@@H]1[C@H](C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)C(C)C,,,,,,
